image_url,caption,image_path,is_valid,image
https://ak4.picdn.net/shutterstock/videos/3965404/thumb/1.jpg,landscape with mown grass and a haystack .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_157.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E9529668B0>
https://thumb7.shutterstock.com/display_pic_with_logo/1813235/391901494/stock-vector-pair-of-hands-holding-our-planet-with-icons-on-a-white-background-391901494.jpg,pair of hands holding our planet with icons on a white background,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_158.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E952966520>
https://thumb7.shutterstock.com/display_pic_with_logo/737566/318207341/stock-vector-set-of-christmas-and-new-year-seamless-patterns-with-snowflakes-colorful-winter-scrapbook-design-318207341.jpg,set of seamless patterns with snowflakes .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_159.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E9528E2250>
https://i.pinimg.com/736x/e4/c3/76/e4c3761e1f5c5be6adbaf6b68829ce1d--flowers-in-bloom-lotus-flowers.jpg,"put all the extraordinary things that are not ordinary , simple things to do everything on that simple .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_160.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=427x640 at 0x1E9528E2D90>
https://thumb7.shutterstock.com/display_pic_with_logo/163269808/610945241/stock-vector-illustration-of-a-pattern-with-funny-abstract-plants-610945241.jpg,illustration of a pattern with funny abstract plants,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_161.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E9528E2FD0>
https://i.pinimg.com/736x/87/b0/bc/87b0bc26bbe38d306331b80b8deebf20--pool-backyard-house-design.jpg,geographical feature category partially screens the entrance to the lighted underground grotto,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_162.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=550x440 at 0x1E9528E2AF0>
https://ak2.picdn.net/shutterstock/videos/30980392/thumb/1.jpg,aerial view a line irrigate channel with water for irrigation of agricultural fields,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_163.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=910x480 at 0x1E9528E26A0>
http://c8.alamy.com/comp/KMCA4X/green-fruits-and-vegetables-in-the-shape-of-bathroom-weighing-scales-KMCA4X.jpg,green fruits and vegetables in the shape of bathroom weighing scales over a white background,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_164.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x952 at 0x1E9528E2430>
http://l7.alamy.com/zooms/169fb5e954514f1d91c6d337f3e65193/a-felix-dzerzhinsky-monument-was-unveiled-on-the-frontier-troops-department-b99cn3.jpg,a monument was unveiled on the premises,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_165.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x474 at 0x1E9528E2CD0>
https://sydneycain.files.wordpress.com/2013/04/blossom-tree.jpg?w=430&h=430&crop=1,peaking through the blossoms to catch a glimpse .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_166.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=430x430 at 0x1E9528E27F0>
https://img.buzzfeed.com/buzzfeed-static/static/2014-10/10/16/enhanced/webdr09/longform-original-3058-1412971707-4.png?downsize=715:*&output-format=auto&output-quality=auto,"this big , beautiful gingerbread involves more spices than just ginger , but you know it 's in there , doing good work .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_167.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=715x474 at 0x1E9528E2DF0>
https://ak5.picdn.net/shutterstock/videos/10185425/thumb/1.jpg,aerial view of the highway between agricultural fields,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_168.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E9528E23A0>
https://static1.squarespace.com/static/5067a3ab84ae5a723be2dac9/t/53e2a668e4b011a40b0acab0/1407362697000/?format=500w,"a couple years ago , i got this tattoo so i could have more opportunities to share my story with people .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_169.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=500x500 at 0x1E9528E25E0>
https://image.shutterstock.com/z/stock-photo-man-and-woman-on-a-dark-background-fitness-couple-604232660.jpg,man and woman on a dark background .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_170.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1500x1101 at 0x1E9528E2760>
http://l7.alamy.com/zooms/ee3140139517476d9e6beb47d60a302f/misty-light-over-the-modi-khola-valley-below-the-annapurna-sanctuary-d3w3g6.jpg,"misty light over the valley , with a griffin vulture soaring",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_171.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E9528E2EB0>
http://thesunshinegypsy.com/wp-content/uploads/2015/09/32-A-forest-of-stunted-trees-that-stand-in-sharp-contrast-to-the-giants-of-the-other-forests-e1443279596733.jpg,a forest of stunted trees that stand in sharp contrast to the giants of the other forests,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_172.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1296x972 at 0x1E9528E2040>
http://i.dailymail.co.uk/i/pix/2017/02/23/23/3D97762200000578-4254226-image-a-19_1487893568575.jpg,it 's a tower : their wedding cake consisted of layers and an abundance of flowers,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_173.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=634x710 at 0x1E9528E2A30>
https://i.pinimg.com/736x/a6/53/45/a65345c3cab8f6b9959a913a6e6a3814--glass-tables-glass-table-top.jpg,here 's that motorcycle themed accent table that you 've been looking for .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_174.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=420x420 at 0x1E9528E2F10>
https://static7.depositphotos.com/1000207/764/i/450/depositphotos_7646409-stock-photo-christmas-bell-with-a-bow.jpg,christmas bell with a bow -- stock photo #,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_175.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=600x571 at 0x1E8FFADA040>
http://c8.alamy.com/comp/HDGJ6D/a-palm-tree-with-flowers-in-tropical-country-HDGJ6D.jpg,a palm tree with flowers in tropical country,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_176.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=866x1390 at 0x1E8FFADA070>
https://ak8.picdn.net/shutterstock/videos/20235688/thumb/1.jpg,cars trucks driving on the highway,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_177.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=910x480 at 0x1E8FFADA0D0>
http://i.dailymail.co.uk/i/pix/2017/06/21/10/4198C9D100000578-4624666-image-a-55_1498036552696.jpg,homeowners get this outdoor heated swimming pool set within the sprawling grounds of the property,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_178.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=962x722 at 0x1E8FFADA130>
https://thumb7.shutterstock.com/display_pic_with_logo/683923/294635249/stock-vector-vector-image-of-a-poisonous-mushroom-amanita-294635249.jpg,vector image of a poisonous mushroom .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_179.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8FFADA190>
http://slideplayer.com/5315241/17/images/38/Making+a+Cable+We+will+have+a+lab+on+this+later..jpg,making a cable we will have a lab on this later .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_180.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=960x720 at 0x1E8FFADA1F0>
https://thumb7.shutterstock.com/display_pic_with_logo/3396329/310460705/stock-vector-hipster-cat-in-a-hat-and-with-glasses-vector-illustration-310460705.jpg,hipster cat in a hat and with glasses .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_181.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8FFADA250>
https://thumb7.shutterstock.com/display_pic_with_logo/4142542/683212135/stock-vector-silhouette-and-colored-maps-with-flags-of-the-bosnia-and-herzegovina-683212135.jpg,silhouette and colored maps with flags,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_182.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8FFADA2B0>
https://media.gettyimages.com/photos/emperor-akihito-and-empress-michiko-are-seen-upon-arrival-at-the-60th-picture-id183084107?k=6&m=183084107&s=612x612&w=0&h=rrB1W2NhhslBdRDI8fD69N-TisWEQ7b_ZJY0FDHtVg4=,monarch and chivalric order member are seen upon arrival at the 60th anniversary ceremony of the foundation .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_183.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=610x612 at 0x1E8FFADA310>
http://l7.alamy.com/zooms/b0fd2a0de92640399f7c730675e82dbc/close-up-of-droplets-of-water-projecting-an-image-of-a-japanese-anemones-ab5brt.jpg,close up of droplets of water projecting an image of a flower from behind,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_184.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x459 at 0x1E8FFADA370>
http://l7.alamy.com/zooms/15804a242b63429285de6bd52cba4f9c/room-of-the-grand-duchess-tatiana-of-russia-looted-during-the-russian-ec7tan.jpg,"room of noble person , looted during the revolution",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_185.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x454 at 0x1E8FFADA3D0>
https://ak0.picdn.net/shutterstock/videos/11381600/thumb/1.jpg,aerial : woman waving her arms on the rock,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_186.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E8FFADA430>
http://l7.alamy.com/zooms/cbf7a3a41e244daaa7a8d1fb05ce456e/a-cottage-in-the-picturesque-village-of-adare-in-county-limerick-ireland-cn02y9.jpg,a cottage in the picturesque village,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_187.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x445 at 0x1E8FFADA490>
http://l7.alamy.com/zooms/6ecd350b265c46a4b2e4fd9076726bd7/passenger-train-in-first-capital-connect-special-thameslink-livery-crm2jh.jpg,passenger train in special livery speeding through the countryside,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_188.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x446 at 0x1E8FFADA4F0>
http://c8.alamy.com/comp/K5TXTR/a-double-rainbow-over-a-gazebo-in-new-york-K5TXTR.jpg,a double rainbow over a gazebo,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_189.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=866x1390 at 0x1E8FFADA550>
http://l7.alamy.com/zooms/4a046e6001cb4a358d4c5e011ab973ef/pheasant-released-for-a-shoot-eg896w.jpg,pheasant released for a shoot,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_190.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x446 at 0x1E8FFADA5B0>
http://l7.alamy.com/zooms/482ed5f6e07b48abbc30a8898d585e1e/horse-riding-on-the-beach-at-sunset-fw4g4a.jpg,horse riding on the beach at sunset,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_191.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=520x540 at 0x1E8FFADA610>
http://i.dailymail.co.uk/i/pix/2017/08/24/18/4387158700000578-4817578-image-a-22_1503594155770.jpg,"the couple and their daughters , between the ages of 13 and 22 , were on board the ship as part of a family vacation last month",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_192.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=634x636 at 0x1E8FFADA670>
https://i1.wp.com/mamasdance.com/wp-content/uploads/2016/04/Open-shelves-in-a-white-kitchen-3.jpg?resize=700%2C466,open shelves in a white kitchen,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_193.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=700x466 at 0x1E8FFADA6D0>
http://78.media.tumblr.com/0a471c870966b30e1e16954549859dbb/tumblr_mz3tx0wXkK1qaoutjo1_500.jpg,a poster from the new still .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_194.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=480x750 at 0x1E8FFADA730>
http://www.visitourvietnam.com/wp-content/uploads/2014/09/Majestic-Ha-Long-Bay-viewed-from-a-seaplane-9.jpg,bay viewed from a seaplane,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_195.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=660x439 at 0x1E8FFADA7F0>
http://www.elizabethontheroad.com/images/gallery/383/765X510/Haputale%20theaplantation%20me.jpg,me walking at the tea plantations,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_196.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=765x510 at 0x1E8FFADA790>
http://www.melissajill.com/images/content/Why-Have-a-Photobooth_05.jpg,bride & bridesmaid enjoying the photo booth at a wedding reception,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_197.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=880x587 at 0x1E8FFADA850>
https://ak0.picdn.net/shutterstock/videos/27639100/thumb/1.jpg,a city and a suburban rooftop fitted with off grid solar energy,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_198.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E8FFADA910>
https://www.ofdesign.net/wp-content/uploads/images/the-traditional-charm-of-the-classic-wooden-kitchen-designs-33-12-854498494.jpg,the traditional charm of the classic wooden kitchen designs,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_199.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=650x487 at 0x1E8FFADA8B0>
http://l7.alamy.com/zooms/f2d63bc3f2644a5cb6ae3aca74ea0da9/welcome-to-oklahoma-vintage-rusty-metal-sign-on-a-white-background-j9ky0b.jpg,welcome to vintage rusty metal sign on a white background,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_200.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=520x540 at 0x1E8FFADA970>
http://l7.alamy.com/zooms/6055f2639a0947beb3160df012256a52/galapagos-marine-iguana-basking-in-the-sunshine-to-warm-up-before-dbca6c.jpg,marine iguana basking in the sunshine to warm up before feeding,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_201.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x448 at 0x1E8FFADA9D0>
http://i.dailymail.co.uk/i/pix/2015/09/01/15/2BE01A6A00000578-3218366-image-a-52_1441116064935.jpg,and its surrounding waters were declared an ancestral domain for ethnicity,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_202.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=962x640 at 0x1E8FFADAA30>
https://static.bartongalleries.com/images/paintings/552-Sisley/7772-View-of-the-Village.jpg,view of the village by painting artist,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_203.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1000x697 at 0x1E8FFADAA90>
https://i2.wp.com/pennycaravan.com/wp-content/uploads/2016/05/8d15-0d4c-14ec-0dc5.jpg?resize=1024%2C684,the lobby was decorated for western christian holiday .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_204.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x1E8FFADAAF0>
http://locable-assets-production.s3.amazonaws.com/uploads/resource/file/92162/gallery_DSCN0531.jpg,some of the girls at made to code,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_205.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=800x600 at 0x1E8FFADAB50>
https://photos.smugmug.com/Portfolio/Courier-Journal/2010/Boots-Brews/i-kLD8ZDc/0/c263423d/XL/v_0702Downs%28MWP%29019-XL.jpg,a beautiful night brought out the crowds as temperatures dropped into the sixties .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_206.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x1E8FFADABB0>
http://4.bp.blogspot.com/-e5gaiFXTaAE/UOaI8h7BpOI/AAAAAAAAAl0/2Mzqo7oLueE/s1600/24%2B-%2BDescent.JPG,got off to a wet start,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_207.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1600x1201 at 0x1E8FFADAC70>
https://thumb7.shutterstock.com/display_pic_with_logo/640588/367200251/stock-vector-hand-drawing-of-a-raging-bull-367200251.jpg,hand drawing of a raging bull,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_208.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=428x470 at 0x1E8FFADAC10>
http://extension.msstate.edu/sites/default/files/styles/feature/public/news/2017/eo20170922_alligator.jpg?itok=1cdAywJY&c=37d662b2eb84f5b09ae6ebb81d73718b,a large alligator rests on the shoreline beside water on a sunny day .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_209.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=2000x1500 at 0x1E8FFADACD0>
"https://image.shutterstock.com/display_pic_with_logo/344647/344647,1243276820,10/stock-vector-illustration-of-an-ice-cream-30880246.jpg",illustration of an ice cream #,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_210.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x463 at 0x1E8FFADAD30>
http://c8.alamy.com/comp/BWMRHM/papyrus-cyperus-papyrus-plant-dense-cluster-hanging-in-the-water-in-BWMRHM.jpg,plant dense cluster hanging in the water,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_211.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x956 at 0x1E8FFADAD90>
https://i.pinimg.com/736x/1b/a6/d9/1ba6d9c73a62d51866b69da2f7424eaf--weddingideas-my-style.jpg,i could see something like this for your hair with maybe a fun headband or clip .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_212.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=478x640 at 0x1E8FFADADF0>
https://i.pinimg.com/736x/f2/7b/dc/f27bdc773c1a850cdb5d02690b814def--interiordesign-for-the-home.jpg,"this but with a little less man cave , more windows , darker walls and wood .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_213.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=540x680 at 0x1E8FFADAE50>
https://ak7.picdn.net/shutterstock/videos/16933117/thumb/12.jpg,aerial view of sculpture on a summer spring day at sunset .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_214.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=910x480 at 0x1E8FFADAEB0>
https://image.shutterstock.com/z/stock-photo-happy-cat-in-a-hat-holding-a-glass-of-wine-and-peeking-from-behind-empty-board-isolated-on-white-476310487.jpg,happy cat in a hat holding a glass of wine and peeking from behind empty board .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_215.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1379x1600 at 0x1E8FFADAF10>
https://www.posewellblog.com/wp-content/images/Jacksonville-Magazine-February-2013-cover-by-Agnes-Lopez.jpg,the cover of issue by person,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_216.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=675x816 at 0x1E8FFADAFD0>
https://i.pinimg.com/736x/78/7f/97/787f97f53624ddf661e4312194c13ec5--welcome-in-american-girl-dolls.jpg,welcome in from the cold .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_217.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=626x500 at 0x1E8FE7230A0>
http://here-is.com/kentishtowner/wp-content/uploads/sites/13/2015/08/IMG_9188.jpg,life 's a beach : the iconic dome against a blue sky this summer .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_218.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1280x960 at 0x1E8FE723070>
http://c8.alamy.com/comp/DWTK1B/happy-toilet-seat-in-a-hotel-in-queens-new-york-2-DWTK1B.jpg,happy toilet seat in a hotel,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_219.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=975x1390 at 0x1E8FE7230D0>
https://st2.depositphotos.com/1003543/9844/i/950/depositphotos_98440000-stock-photo-whiskey-on-the-rocks-and.jpg,whiskey on the rocks and scholar books -- stock photo #,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_220.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x1E8FE723130>
http://c8.alamy.com/comp/KH638G/november-14-2017-athens-greece-a-sign-being-displayed-outside-on-of-KH638G.jpg,a sign being displayed outside on of the tents reads families together,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_221.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x956 at 0x1E8FE723190>
https://i.pinimg.com/736x/d2/7f/a5/d27fa55f7da5b96e544152b727bcd83a--jake-owen-daddy-daughter.jpg,country artist captured a surprise concert by his daughter .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_222.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=440x435 at 0x1E8FE7231F0>
http://l7.alamy.com/zooms/ebfb7bb48ce24b53b5db525b078d1f30/a-cart-full-of-sandals-and-flip-flops-in-sardar-market-jodhpur-rajasthan-htbghr.jpg,a cart full of sandals and flip flops,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_223.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x434 at 0x1E8FE723250>
https://i.pinimg.com/736x/43/a0/37/43a037a37cbe430d9b45b4b32069fa09--car-wash-green-turtle.jpg,a green sea turtle hovering over a reef is cleaned by a school of fish .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_224.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=620x580 at 0x1E8FE7232B0>
http://c8.alamy.com/comp/DWGM44/christmas-decorations-on-the-exterior-of-au-printemps-department-store-DWGM44.jpg,christmas decorations on the exterior of department store,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_225.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1300x956 at 0x1E8FE723310>
http://i.dailymail.co.uk/i/pix/2016/08/20/18/376C744F00000578-3750610-image-m-50_1471714330374.jpg,happy to be here : person showed off a smile as he posed for the promotional event,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_226.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=634x748 at 0x1E8FE723370>
http://i.dailymail.co.uk/i/pix/2015/07/30/06/2AF329FA00000578-3179518-image-m-126_1438233144671.jpg,"family : after the youngster 's reaction to his birthday party , thing is clear .",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_227.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=634x486 at 0x1E8FE7233D0>
https://ak6.picdn.net/shutterstock/videos/2651876/thumb/1.jpg?i10c=img.resize(height:160),a city from the top,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_228.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=852x480 at 0x1E8FE723430>
https://thumb10.shutterstock.com/display_pic_with_logo/9596/348823487/stock-photo-head-of-the-beast-illustration-348823487.jpg,"head of the beast , illustration",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_229.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=450x470 at 0x1E8FE723490>
https://i.pinimg.com/736x/ba/55/91/ba5591af1cd05c7a33bd45999b15046c--first-christmas-diy-christmas.jpg,you have to see these easy ornaments for the holidays !,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_230.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=650x975 at 0x1E8FE7234F0>
https://image.shutterstock.com/z/stock-vector-a-simple-lizard-done-in-a-woodcut-style-29040436.jpg,a simple lizard done in a woodcut style .,d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_231.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1212x1600 at 0x1E8FE723550>
http://l7.alamy.com/zooms/0a1a5ee10e7e4a22ace6931b7000a4d8/time-to-market-portrayed-the-bridge-over-the-river-villoresi-in-milan-ex1jg9.jpg,"time to market , portrayed the bridge over person",d:\Asus\AIO\Project\Text_Image_Retrieval-Streamlit\client\data\data_multimodal\train\train_232.png,True,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=640x447 at 0x1E8FE7235B0>
